COD_INST,COD_ALUM,FORMA,S2_006,S2_008,S2_014,S2_020,S2_025,S2_029,S2_034,S2_043,S2_047,S2_050,S2_054,S2_084,S2_086,S2_091,S2_095,S2_060,S2_061,S2_068,S2_071,S2_079,S2_012,S2_017,S2_021,S2_022,S2_026,S2_027,S2_038,S2_041,S2_045,S2_048,S2_052,S2_085,S2_088,S2_092,S2_098,S2_072,S2_080,S2_075,S2_057,S2_064
INST006,5,4,A,A,B,B,C,B,B,D,B,D,C,B,A,A,A,B,B,C,A,B,D,A,A,A,D,D,D,D,C,A,C,B,C,A,C,B,D,A,C,A
INST006,10,4,C,C,C,C,B,X,X,A,A,X,X,A,A,A,X,X,B,X,D,C,X,D,X,X,X,X,X,D,A,X,A,A,D,A,A,B,B,B,A,A
INST006,15,4,C,C,A,C,B,A,C,A,C,A,B,C,A,A,A,D,B,C,C,C,D,B,C,A,C,D,D,B,A,D,D,B,D,C,D,B,B,D,C,A
INST006,20,4,D,A,B,A,B,D,B,D,A,D,D,B,C,A,C,C,C,A,B,C,C,X,D,A,D,D,B,A,B,C,B,A,B,A,D,B,B,A,C,X
INST006,25,4,C,C,B,C,A,D,C,A,C,D,D,A,D,A,A,B,C,B,X,D,C,B,D,B,C,B,X,A,B,X,X,B,B,X,X,A,X,B,C,X
INST006,30,4,B,A,A,A,C,D,C,D,A,B,A,A,A,A,A,B,B,B,B,B,A,A,D,C,C,B,B,B,C,A,X,A,C,C,D,A,B,B,C,A
INST006,35,4,C,A,C,B,D,C,D,B,A,B,A,D,A,A,D,C,B,C,C,D,C,B,D,C,A,C,D,B,B,C,D,C,D,D,A,B,C,A,C,D
INST006,40,4,C,C,A,B,A,D,C,X,X,X,B,D,A,A,B,B,B,B,X,C,A,A,D,B,C,D,X,X,X,X,X,A,D,A,X,B,X,D,C,A
INST006,45,4,C,A,B,C,B,D,C,D,A,C,X,A,A,A,C,B,B,C,X,D,D,B,D,A,C,C,X,X,B,X,C,A,B,C,A,B,X,X,C,X
INST007,4,4,D,C,A,A,C,D,C,D,B,D,D,C,B,D,C,B,C,C,D,C,C,A,C,B,A,D,B,B,A,D,D,D,B,A,B,A,A,D,A,B
INST007,9,4,D,A,B,D,C,A,C,D,B,A,B,X,A,D,C,B,A,D,C,B,C,A,D,B,C,B,D,A,C,B,C,B,A,D,D,C,C,A,A,A
INST007,14,4,B,A,A,A,A,C,A,C,B,D,A,C,C,A,A,B,C,D,B,D,D,D,C,B,B,C,B,A,D,C,D,A,D,D,A,A,A,C,D,A
INST007,19,4,D,B,A,D,C,X,X,D,D,C,B,D,B,A,A,C,C,B,D,A,D,A,B,C,B,A,X,X,X,X,X,B,X,X,X,X,X,X,X,X
INST007,24,4,C,D,A,B,C,D,D,B,C,C,D,A,C,D,D,B,D,D,B,B,C,A,C,A,C,A,B,C,B,C,C,D,D,D,B,B,A,D,B,C
INST007,29,4,D,X,A,D,C,X,X,X,X,X,X,C,D,A,A,B,X,C,X,X,A,A,C,C,B,X,X,X,A,X,X,C,A,X,A,A,X,B,C,B
INST007,34,4,D,C,B,A,A,D,B,C,D,B,C,D,A,D,C,C,A,D,A,B,A,D,D,C,D,B,C,B,C,C,D,A,C,D,C,A,D,A,B,A
INST007,39,4,A,B,B,D,C,D,D,D,C,D,C,A,D,C,C,B,A,D,B,B,D,A,A,C,D,B,D,B,C,C,D,D,D,D,A,A,C,C,B,B
INST007,44,4,C,B,A,D,B,D,A,D,C,D,C,A,A,A,D,B,D,A,C,D,A,A,A,B,C,B,D,A,C,C,D,B,D,D,C,A,B,D,A,C
INST007,54,4,C,B,B,B,C,B,B,C,A,A,C,B,C,D,D,B,A,B,B,B,A,A,A,B,C,A,B,A,D,D,C,A,C,C,A,A,D,D,B,A
INST007,59,4,C,C,B,C,B,A,B,C,C,B,B,B,D,B,C,B,C,B,A,B,A,B,C,C,A,C,D,C,D,C,A,A,C,A,A,B,C,A,C,D
INST007,64,4,C,C,B,C,B,A,B,B,C,B,C,B,X,B,B,B,C,D,B,C,A,B,C,C,D,B,C,B,D,C,A,A,C,A,A,B,C,A,C,D
INST007,69,4,D,C,A,A,A,B,C,D,A,C,D,A,A,D,C,C,B,A,B,C,C,A,A,B,A,D,B,A,D,C,D,B,C,B,A,B,C,A,D,A
INST007,74,4,C,B,A,D,C,D,A,C,A,B,A,B,A,A,B,A,B,A,B,D,B,A,A,A,D,X,D,C,A,A,A,D,A,C,D,X,D,C,C,C
INST007,79,4,D,D,B,D,A,D,B,A,A,D,B,D,D,B,D,C,B,D,A,D,A,A,C,B,A,C,A,D,A,C,B,B,C,D,A,B,D,A,C,B
INST007,84,4,C,C,A,B,C,B,D,B,C,D,A,C,A,A,B,B,C,B,A,D,D,B,D,A,C,B,B,B,D,B,A,C,A,A,D,B,C,A,C,A
INST007,89,4,C,A,B,D,B,C,C,A,D,B,C,A,B,D,A,C,B,C,D,A,B,D,A,C,B,D,C,A,C,B,D,A,C,B,D,A,B,D,C,A
INST008,2,4,B,A,A,C,C,A,A,D,C,D,C,C,A,D,B,D,B,A,A,B,C,B,A,C,C,D,D,B,D,D,D,D,C,B,C,A,C,C,C,B
INST008,7,4,C,C,A,X,D,D,D,D,D,D,D,D,D,D,D,B,A,D,D,B,C,A,X,D,X,C,X,C,B,B,B,C,X,D,D,A,C,A,C,A
INST009,2,4,B,A,A,D,C,C,D,D,C,B,B,A,D,D,C,A,D,B,D,A,D,D,A,B,A,B,A,A,D,D,A,A,D,A,A,A,D,A,D,A
INST009,7,4,C,A,A,C,C,C,C,D,A,D,B,B,B,C,A,B,B,B,C,C,D,B,D,C,C,D,D,A,C,B,B,D,X,X,X,B,B,C,A,A
INST010,2,4,B,C,A,C,C,X,C,X,A,D,D,D,A,A,X,B,B,C,D,C,D,A,B,B,A,D,X,A,X,X,X,A,D,X,X,B,B,B,D,A
INST010,7,4,C,C,A,C,D,X,X,X,X,X,B,C,A,A,X,X,B,C,C,C,X,B,X,X,C,D,B,D,C,X,X,C,C,X,A,B,B,A,C,A
INST011,2,4,C,B,A,C,A,X,C,D,C,X,A,B,D,D,A,D,D,B,X,B,A,B,A,C,C,A,B,B,A,C,A,A,D,C,A,A,X,B,X,X
INST011,7,4,D,B,D,C,A,D,B,A,B,B,D,A,D,A,A,B,A,C,A,B,C,A,C,A,A,B,D,C,B,D,A,B,D,B,A,B,C,D,D,A
INST011,12,4,A,B,D,A,C,A,D,B,C,C,B,C,D,A,C,C,C,A,B,B,D,A,B,D,D,A,B,A,B,B,C,D,A,D,B,B,A,A,B,C
INST012,2,4,X,A,D,D,C,D,A,X,X,X,D,C,D,C,D,D,A,D,X,A,C,C,A,B,A,D,C,A,A,X,D,B,B,D,A,A,X,X,X,X
INST003,1,4,C,C,D,C,X,A,X,X,X,X,X,X,X,D,D,B,X,X,A,X,X,X,D,X,C,X,X,X,X,X,X,X,X,X,X,A,D,A,C,X
INST003,11,4,X,C,D,C,X,A,X,X,X,X,X,X,C,B,C,B,X,D,A,X,X,A,D,X,C,X,X,A,D,X,X,A,B,X,D,X,X,A,C,B
INST003,16,4,B,A,A,D,B,D,D,A,C,C,B,C,A,B,C,C,A,D,C,D,A,C,A,B,C,A,C,A,B,C,B,C,C,D,A,A,B,A,D,A
INST003,21,4,D,C,C,B,A,A,B,C,A,D,B,C,C,A,C,B,A,A,C,B,A,D,D,A,B,C,D,A,A,C,C,C,C,C,C,A,C,A,A,A
INST003,26,4,C,B,A,D,A,A,D,D,B,C,B,D,C,B,C,C,A,C,A,D,B,B,A,A,C,B,B,A,D,X,B,X,C,C,A,A,A,X,X,X
INST003,31,4,C,B,A,B,A,A,D,D,B,C,B,D,C,D,C,A,C,C,C,D,D,C,C,A,B,B,D,A,B,C,D,B,B,C,A,B,C,D,A,B
INST003,36,4,D,C,A,C,B,D,B,A,C,B,B,C,C,A,C,D,A,D,B,C,D,C,A,A,C,C,D,A,C,D,C,B,C,B,C,A,B,C,C,D
INST003,41,4,B,A,D,D,C,B,X,X,D,D,X,C,D,C,C,B,C,A,X,B,C,D,D,B,C,A,B,X,C,X,A,A,D,A,A,A,D,A,D,A
INST003,46,4,D,B,D,C,C,B,C,A,C,D,D,A,C,A,A,B,A,A,B,B,C,D,A,C,B,C,C,C,A,C,C,C,C,A,C,A,C,B,D,A
INST003,51,4,D,C,A,C,A,X,C,B,A,C,A,C,A,A,C,B,A,C,D,C,A,B,C,B,C,B,D,A,D,B,D,A,B,X,A,B,C,A,C,A
INST003,56,4,C,C,B,C,D,D,C,D,D,D,A,D,A,A,C,B,A,D,A,C,D,A,D,C,C,A,C,B,B,C,C,A,D,D,A,B,C,A,C,A
INST003,61,4,C,X,B,D,B,B,B,D,D,A,A,D,D,X,A,B,D,B,A,C,D,A,A,B,X,X,X,X,X,X,X,A,C,X,X,B,X,A,A,A
INST003,66,4,C,B,B,D,B,X,D,D,D,X,X,X,B,A,A,B,C,B,C,D,D,B,A,B,X,X,X,X,A,X,X,X,X,X,D,B,X,X,C,X
INST003,71,4,B,B,A,B,D,D,B,B,A,C,C,B,A,D,C,A,A,C,B,C,D,D,B,C,A,C,B,A,A,A,A,A,A,A,A,A,A,A,A,D
INST003,76,4,D,X,A,D,D,C,D,D,A,X,A,B,D,X,C,D,X,B,B,C,D,A,C,C,C,D,X,X,B,D,C,X,B,C,X,A,D,X,X,X
INST003,81,4,C,A,A,B,A,A,A,B,A,D,B,B,A,A,B,C,A,D,D,D,B,A,D,B,C,C,B,D,B,D,A,B,D,C,C,A,D,B,B,A
INST003,86,4,A,C,B,D,C,A,A,D,D,B,C,C,A,D,C,A,B,D,D,D,B,B,C,C,B,B,D,D,A,D,D,D,C,X,A,A,C,A,C,X
INST003,91,4,C,C,A,C,X,C,C,B,X,D,B,A,A,A,D,B,C,A,A,C,A,A,C,B,C,C,D,B,B,X,B,C,C,C,D,A,C,B,C,X
INST003,96,4,D,X,D,X,C,D,X,X,B,X,D,D,B,C,X,X,C,X,C,A,X,X,D,A,C,X,X,B,X,X,X,X,D,X,A,X,X,X,X,A
INST003,102,4,C,A,B,C,D,D,C,C,C,D,B,C,B,A,D,B,B,D,C,B,C,B,B,C,C,B,B,C,D,C,D,C,C,C,C,C,C,B,C,C
INST003,106,4,C,A,A,D,D,D,D,C,A,A,B,C,C,A,D,A,A,C,C,C,C,C,D,A,C,A,B,A,B,C,C,D,D,D,B,B,A,A,B,A
INST003,107,4,D,C,A,B,A,B,B,D,B,D,C,C,A,D,C,B,A,A,B,C,A,A,A,B,D,A,B,A,B,X,A,B,X,B,A,B,D,A,B,A
INST003,113,4,C,A,A,D,D,B,B,D,C,D,C,C,A,A,A,C,B,B,B,D,D,C,D,A,D,C,C,A,C,D,C,A,C,C,D,A,A,D,C,A
INST003,124,4,C,A,B,D,D,D,B,X,X,X,C,D,A,A,X,X,X,X,X,D,X,X,X,X,X,B,X,X,B,X,X,A,C,X,X,X,X,X,X,A
INST003,125,4,D,A,A,X,D,X,C,X,A,X,X,D,A,A,X,X,A,D,X,D,X,C,C,X,X,X,X,X,A,X,B,X,X,A,A,X,X,X,C,X
INST003,130,4,D,D,A,A,B,D,B,D,C,A,C,C,A,A,C,B,B,A,B,C,D,B,C,C,C,A,B,X,A,D,A,C,X,B,A,B,D,A,C,A
INST003,131,4,D,C,A,D,A,C,D,A,B,C,A,C,A,B,B,A,D,C,B,C,A,D,A,C,C,C,A,A,B,C,C,B,C,B,C,B,B,A,C,A
INST003,132,4,D,D,A,D,B,D,B,D,C,A,C,C,A,B,C,B,B,A,B,C,D,A,C,C,C,A,B,B,B,D,A,C,C,B,A,B,D,A,C,A
INST003,133,4,B,D,D,C,A,A,C,C,X,D,B,D,A,D,C,C,B,B,B,D,A,C,A,D,D,C,C,C,B,D,C,C,D,C,C,B,B,A,C,D
INST003,143,4,D,C,A,C,A,D,C,A,C,D,D,B,A,A,C,B,C,C,D,C,A,A,A,C,C,C,D,B,C,C,A,A,D,B,D,B,C,A,A,A
INST003,147,4,B,B,X,C,B,X,B,C,D,B,A,C,C,B,D,C,A,D,C,A,A,B,D,C,B,A,D,C,B,A,D,D,C,B,B,C,D,A,C,A
INST005,1,4,D,A,B,C,D,X,X,X,X,D,B,D,C,A,C,X,B,D,X,A,A,B,D,A,D,X,X,A,X,X,X,A,A,X,X,A,X,X,X,A
INST005,6,4,D,A,A,A,A,A,A,B,A,B,C,C,C,A,B,B,B,C,A,A,C,B,D,A,B,B,B,B,B,B,D,D,D,D,X,X,X,A,A,A
INST005,11,4,C,C,B,B,X,X,D,X,X,D,B,D,A,A,B,X,X,X,X,C,D,D,D,A,X,X,X,X,X,C,D,X,X,X,X,B,B,C,X,X
INST005,21,4,D,C,C,B,B,D,D,B,A,B,X,C,C,D,D,B,C,A,A,X,A,A,D,D,C,A,B,A,B,D,A,A,D,D,A,A,D,D,B,A
