COD_INST,COD_ALUM,FORMA,S3_001,S3_009,S3_017,S3_019,S3_026,S3_031,S3_036,S3_039,S3_043,S3_047,S3_054,S3_058,S3_066,S3_070,S3_077,S3_081,S3_086,S3_092,S3_094,S3_098,S3_003,S3_006,S3_008,S3_011,S3_015,S3_023,S3_025,S3_029,S3_034,S3_045,S3_049,S3_061,S3_063,S3_067,S3_072,S3_074,S3_079,S3_085,S3_089,S3_097
INST007,56,1,C,B,A,D,B,D,C,A,C,D,B,C,B,D,B,A,D,A,C,A,B,D,B,A,D,C,C,A,C,D,D,C,X,D,D,C,A,D,D,B
INST007,61,1,C,B,A,X,X,D,C,A,C,D,C,C,B,D,B,A,C,B,C,A,B,D,B,A,D,C,C,A,C,A,D,C,A,D,D,C,A,A,D,B
INST007,66,1,C,A,C,D,D,C,A,A,C,A,A,C,C,D,A,C,C,D,D,D,B,D,C,B,C,A,C,D,A,D,C,B,C,D,D,B,D,A,C,B
INST007,71,1,C,A,A,B,D,B,A,D,D,A,D,C,C,B,B,D,D,A,D,C,B,D,C,C,B,A,B,B,D,D,B,A,C,B,B,D,D,A,D,B
INST007,76,1,C,D,C,D,B,D,C,D,B,A,A,A,C,B,B,C,D,A,D,A,D,A,C,D,B,A,B,A,C,C,C,D,D,C,A,D,A,D,B,B
INST007,81,1,A,D,B,D,B,D,C,A,B,A,A,A,C,B,B,A,D,A,C,A,B,A,C,C,C,C,C,B,B,D,C,B,A,A,A,B,B,B,B,B
INST007,86,1,A,A,C,B,B,C,A,A,C,A,A,A,C,D,B,D,B,D,C,A,D,D,B,D,B,C,B,B,B,C,C,C,B,A,A,B,B,D,B,D
INST008,5,1,C,D,C,D,D,C,C,C,C,B,D,B,C,B,B,D,C,A,D,D,B,D,B,A,D,A,A,A,D,D,D,B,B,C,C,C,A,C,B,B
INST009,5,1,C,A,C,D,D,B,D,A,C,B,A,C,C,D,B,D,C,A,C,D,B,D,C,A,C,A,D,D,C,D,C,B,B,D,B,C,A,B,B,D
INST010,5,1,A,A,A,D,D,C,D,A,C,B,B,C,C,B,A,D,B,A,D,A,B,D,C,B,C,A,A,D,A,D,C,B,D,A,B,C,A,A,D,D
INST011,5,1,D,A,C,D,D,C,D,A,C,A,A,A,C,D,B,C,C,D,C,C,B,D,D,B,C,A,D,A,X,C,B,A,D,A,C,A,A,B,A,C
INST011,10,1,B,A,A,B,B,A,A,C,C,D,D,D,D,B,B,C,C,B,C,C,B,B,C,A,C,A,D,B,A,C,D,B,A,D,D,D,B,C,B,B
INST012,5,1,D,C,A,D,D,C,D,A,D,C,C,C,C,B,B,D,D,B,D,A,B,D,C,B,C,C,D,D,B,A,C,A,B,C,C,B,A,B,D,B
INST003,3,1,A,B,B,D,D,D,C,C,C,A,A,C,B,A,B,A,A,B,D,D,C,D,X,A,C,B,C,A,B,A,C,C,B,C,C,B,B,C,A,D
INST003,8,1,A,C,C,D,D,C,A,A,C,B,B,A,C,D,B,D,C,B,D,A,B,D,D,A,X,A,D,A,C,D,C,B,A,D,D,D,A,A,D,B
INST003,13,1,A,A,C,D,D,D,C,C,C,A,B,A,D,B,B,D,C,B,D,D,D,X,C,D,B,A,A,A,B,D,D,D,B,D,C,C,A,D,B,D
INST003,23,1,C,A,C,D,D,B,C,A,C,A,B,A,C,B,B,D,C,D,C,D,B,D,C,D,D,A,B,A,C,A,D,B,A,A,A,D,A,B,C,D
INST003,28,1,C,A,C,B,D,B,C,D,C,B,A,C,B,D,B,D,C,A,C,A,B,D,C,B,C,C,C,A,C,D,C,B,B,A,D,C,A,D,A,B
INST003,33,1,B,A,A,B,B,A,C,B,C,B,A,C,B,A,B,A,C,A,B,C,B,A,C,D,B,B,C,C,B,X,B,A,B,C,B,X,X,B,B,B
INST003,38,1,A,A,A,D,D,D,C,D,C,B,B,C,C,B,B,A,B,A,D,C,B,D,C,C,C,A,C,A,C,D,C,B,A,A,D,B,D,D,C,D
INST003,43,1,A,D,A,D,D,D,D,D,C,A,B,C,B,D,B,A,D,D,C,C,B,D,D,C,B,A,A,D,C,D,C,C,D,D,D,B,A,X,B,B
INST003,48,1,X,X,X,D,D,D,D,A,D,A,B,D,C,B,B,A,C,D,C,D,B,D,C,D,B,A,B,A,C,A,D,A,B,A,B,D,D,B,C,B
INST003,53,1,D,B,C,D,D,D,A,A,C,A,B,B,C,D,C,A,B,A,D,D,B,D,C,D,C,B,A,B,C,D,C,A,D,B,D,D,A,D,C,B
INST003,58,1,C,A,C,D,D,D,D,A,C,D,A,C,D,B,C,D,B,B,C,A,B,D,D,D,C,A,C,D,A,D,D,B,D,A,A,B,C,B,D,B
INST003,63,1,C,A,D,D,D,B,D,A,C,B,B,A,C,D,C,A,D,A,B,C,B,D,C,A,D,D,D,B,C,D,C,B,B,D,B,C,A,B,D,B
INST003,68,1,C,B,C,D,D,C,C,A,C,A,B,A,C,B,B,D,D,A,D,D,B,D,C,D,B,B,D,D,C,D,C,B,D,A,A,B,C,B,D,B
INST003,73,1,A,A,D,D,B,D,D,D,B,A,D,A,C,B,B,A,B,A,X,B,D,B,D,X,B,A,D,D,A,C,B,B,B,B,B,A,B,C,C,A
INST003,78,1,A,A,A,D,A,C,A,D,C,B,A,A,D,B,C,D,C,D,C,C,D,C,A,A,C,C,D,A,C,D,C,A,C,B,A,D,C,B,B,C
INST003,83,1,A,A,A,B,C,D,C,D,C,B,B,D,C,B,B,A,D,A,C,C,B,D,C,B,C,A,A,B,A,C,C,C,B,D,A,C,D,D,B,C
INST003,88,1,B,C,A,D,D,D,A,A,B,A,A,C,B,D,B,A,B,A,C,D,D,D,C,B,C,A,A,B,A,C,C,C,B,D,A,C,B,D,B,C
INST003,93,1,B,B,B,C,A,D,C,A,C,A,A,D,D,B,C,C,D,D,D,A,C,A,B,A,C,B,A,D,C,C,D,C,B,C,B,B,A,B,D,B
INST003,98,1,C,B,C,D,D,D,B,D,X,B,A,A,A,D,C,D,B,B,C,A,X,X,D,X,C,X,X,D,X,X,X,X,X,X,X,C,X,A,D,C
INST003,100,1,A,B,D,B,B,B,A,A,D,A,D,C,C,B,B,D,B,B,D,C,C,A,B,A,C,A,A,B,C,B,B,C,A,B,C,B,C,A,A,A
INST003,110,1,B,C,C,D,D,D,C,C,C,D,A,A,D,A,C,A,D,A,D,D,B,D,C,B,C,A,A,A,C,D,D,A,B,A,C,D,B,B,B,B
INST003,115,1,A,A,A,D,B,D,C,X,C,A,A,C,D,B,B,A,A,D,C,C,X,D,D,B,C,X,A,A,C,A,C,A,B,A,D,B,D,B,B,X
INST003,116,1,D,A,C,D,A,B,A,A,A,A,B,D,C,A,B,A,B,D,C,D,C,D,A,X,B,B,C,A,C,D,A,B,A,D,C,C,A,A,A,B
INST003,117,1,D,A,A,D,D,D,A,A,C,B,A,C,C,B,B,A,D,A,C,C,B,D,C,A,B,C,A,A,A,D,C,B,B,A,D,D,A,B,C,B
INST003,134,1,A,A,A,D,D,B,C,D,C,A,D,A,C,D,C,A,A,D,C,C,B,D,B,C,C,A,C,B,C,D,D,A,A,A,B,D,A,B,C,B
INST003,135,1,B,C,C,D,D,B,D,D,C,B,A,A,C,B,B,D,D,D,C,D,B,D,B,C,C,A,C,B,C,D,D,A,A,A,B,D,A,B,C,B
INST003,136,1,B,A,A,D,B,D,C,D,C,B,A,C,D,D,B,D,B,B,C,A,B,D,D,C,D,A,C,D,C,D,D,A,A,A,B,D,A,B,C,B
INST003,148,1,D,A,C,B,B,D,A,D,C,A,A,D,B,B,A,A,D,D,C,C,B,A,C,C,C,A,B,A,D,D,C,A,B,B,A,B,B,B,C,D
INST005,3,1,C,A,A,D,D,B,A,D,C,A,B,C,D,D,D,B,D,C,C,A,B,D,C,A,C,A,A,D,D,B,D,A,B,C,A,C,A,D,D,D
INST005,8,1,A,B,A,D,D,D,C,C,B,A,A,C,B,D,B,D,B,C,C,X,C,C,C,D,C,C,C,A,C,D,C,C,A,B,C,B,A,B,C,D
INST005,13,1,A,A,A,D,D,B,C,A,C,B,A,C,C,D,D,X,C,A,D,X,B,D,C,B,D,B,D,D,C,D,C,C,A,A,D,X,A,A,D,B
INST005,18,1,C,A,C,C,D,B,D,A,C,B,A,C,A,B,C,D,C,A,D,A,D,D,B,X,X,X,X,X,C,X,C,X,B,C,X,X,X,D,X,C
INST005,23,1,C,D,B,D,D,B,D,C,B,A,A,D,C,B,A,C,C,A,D,D,B,D,C,D,B,B,A,A,X,C,A,C,C,B,B,A,D,D,C,B
