COD_INST,COD_ALUM,FORMA,S1_021,S1_022,S1_023,S1_024,S1_025,S1_046,S1_047,S1_048,S1_049,S1_050,S1_066,S1_067,S1_068,S1_069,S1_070,S1_076,S1_077,S1_078,S1_079,S1_080,S1_001,S1_002,S1_003,S1_004,S1_005,S1_031,S1_032,S1_033,S1_034,S1_035,S1_056,S1_057,S1_058,S1_059,S1_060,S1_091,S1_092,S1_093,S1_094,S1_095
INST006,11,5,A,D,A,C,C,C,A,D,D,D,D,C,B,C,B,C,D,C,C,A,C,D,B,A,C,D,A,D,C,B,B,C,A,C,D,D,D,A,A,B
INST006,16,5,A,A,D,C,C,B,D,D,B,D,C,C,C,C,B,C,D,C,C,C,C,C,B,B,C,D,D,D,C,B,B,C,B,C,A,D,D,D,D,A
INST006,21,5,A,D,C,C,B,C,A,D,B,C,C,C,B,C,B,C,D,C,D,B,C,D,A,A,C,D,A,D,C,B,B,C,B,C,A,D,D,A,A,B
INST006,26,5,A,A,B,C,C,C,D,D,B,B,D,C,B,C,B,C,D,C,D,A,C,D,B,A,C,D,C,D,C,B,B,C,C,D,A,D,D,A,A,A
INST006,31,5,A,B,B,C,D,A,A,D,C,B,C,C,D,C,B,B,D,C,C,D,C,B,B,A,B,D,C,A,C,B,B,B,A,C,B,D,D,A,B,B
INST006,36,5,A,A,B,C,C,C,D,D,C,B,C,C,A,C,B,C,D,A,C,C,C,D,A,A,C,D,D,D,C,B,B,C,B,C,D,D,D,A,A,B
INST006,41,5,A,D,C,C,D,C,D,D,B,D,C,C,C,A,B,C,D,C,C,C,C,D,B,A,C,D,A,D,D,D,B,C,B,C,D,D,D,D,A,B
INST006,46,5,A,D,D,B,D,B,A,D,B,B,C,C,C,C,B,C,D,C,C,A,C,B,B,A,C,D,B,D,C,D,D,C,B,C,A,D,D,A,A,A
INST007,5,5,B,B,B,A,B,A,D,C,B,B,A,B,C,A,D,A,C,C,B,D,C,D,A,A,C,A,B,D,C,A,A,A,D,A,B,A,A,B,A,C
INST007,10,5,C,B,C,B,D,C,0,B,D,D,C,C,D,C,A,C,D,D,D,D,D,D,B,B,B,B,A,D,A,B,D,C,B,C,B,A,D,D,B,C
INST007,15,5,A,B,A,A,D,A,A,D,B,B,C,C,B,C,B,C,A,D,D,C,C,A,B,A,C,D,D,C,D,D,D,B,A,C,C,A,D,A,A,C
INST007,20,5,A,D,A,A,C,C,A,D,B,C,C,C,C,C,B,A,C,A,D,A,C,D,B,B,C,D,C,A,C,D,D,C,B,C,C,D,D,A,A,C
INST007,25,5,A,D,A,C,A,C,D,D,B,B,C,B,C,C,C,C,D,C,C,D,C,A,A,A,C,D,A,D,B,C,A,A,B,D,A,A,D,D,A,C
INST007,30,5,A,B,A,A,B,B,A,B,D,C,A,C,B,A,B,C,B,A,D,D,C,B,D,A,D,B,B,C,C,D,B,D,B,A,C,A,A,B,A,D
INST007,35,5,A,B,A,C,B,B,A,D,A,D,D,C,A,D,B,A,D,D,D,C,C,D,B,0,A,C,B,0,D,B,A,C,B,0,A,B,0,C,D,C
INST007,40,5,A,D,A,A,D,C,A,D,D,B,D,C,C,C,B,A,D,D,C,C,C,C,A,B,C,C,A,B,D,C,B,D,B,C,A,A,D,C,A,B
INST007,45,5,D,D,C,B,A,D,D,D,D,C,B,C,C,C,B,B,A,C,D,A,C,D,C,A,B,D,D,D,C,D,D,D,A,C,A,A,D,D,A,B
INST007,50,5,A,A,C,B,B,C,D,B,A,B,C,C,A,A,B,A,D,D,C,B,D,C,A,A,B,D,A,B,C,B,D,A,B,D,C,A,B,D,A,C
INST007,55,5,A,D,A,C,B,C,A,B,C,D,D,C,D,D,B,C,D,A,D,D,C,A,B,B,D,D,A,D,B,D,D,A,A,D,A,B,B,D,C,A
INST007,60,5,A,D,A,C,B,C,A,B,C,B,D,C,D,C,B,C,D,A,D,A,C,A,B,B,D,D,B,D,B,B,0,0,0,0,0,0,0,0,0,0
INST007,65,5,A,B,D,C,C,C,A,D,C,B,D,C,D,C,B,C,D,C,D,A,C,B,A,A,A,A,C,D,C,B,B,A,B,C,A,A,D,A,A,B
INST007,70,5,A,B,D,C,C,C,A,D,B,D,C,C,D,C,B,C,D,C,B,A,C,B,A,A,C,A,C,D,C,B,B,D,B,C,A,D,A,0,A,0
INST007,75,5,D,B,B,C,B,C,B,D,D,C,C,A,B,C,B,C,D,D,A,D,C,A,A,A,C,D,B,B,C,B,A,C,A,D,C,D,D,A,A,D
INST007,80,5,A,D,A,C,B,C,D,C,D,C,D,C,C,B,B,A,D,C,A,A,C,B,A,C,C,A,D,B,C,C,B,B,D,A,B,D,B,A,A,B
INST007,85,5,A,B,A,A,C,C,C,D,D,D,C,B,B,C,B,B,D,A,D,A,C,A,A,A,C,B,B,A,A,D,D,C,C,A,B,A,C,D,A,B
INST007,90,5,C,C,D,A,C,C,B,D,A,C,C,C,B,C,B,C,C,A,C,D,C,D,B,A,D,D,B,C,B,A,B,C,B,A,A,D,C,B,D,C
INST008,5,5,D,A,A,A,D,C,A,D,A,B,C,C,B,A,B,C,D,C,B,C,C,B,B,A,C,C,B,B,C,B,C,D,A,B,D,A,D,A,A,C
INST009,5,5,A,A,B,C,B,C,A,D,B,D,C,C,C,C,B,C,D,A,D,D,C,D,A,A,C,D,A,D,C,D,D,B,B,C,A,D,D,A,A,B
INST010,5,5,A,B,D,C,B,C,A,C,D,D,C,C,C,C,B,C,D,A,C,A,C,B,B,A,C,D,A,D,D,D,B,C,B,C,D,D,D,D,A,B
INST011,5,5,A,A,A,C,B,B,A,B,D,A,C,A,B,B,C,C,D,D,B,C,B,C,A,A,D,C,D,B,C,C,B,A,C,B,D,B,D,A,C,A
INST011,10,5,A,B,A,B,B,C,D,B,B,B,D,B,C,C,B,D,C,C,C,D,C,A,C,B,C,B,B,C,A,D,B,C,C,B,C,A,C,B,A,A
INST012,5,5,A,A,A,C,B,C,B,D,B,C,C,B,B,C,B,C,D,C,D,C,C,B,B,A,C,A,C,D,C,C,B,B,B,B,C,D,D,A,D,B
INST003,2,5,D,C,A,A,B,C,A,B,D,D,C,C,B,C,D,C,D,D,C,B,C,B,C,A,C,D,B,A,C,D,0,0,0,0,0,A,D,A,A,A
INST003,7,5,D,D,B,A,B,C,B,A,B,D,B,B,D,A,A,C,A,D,D,D,B,D,B,A,C,D,C,B,A,D,D,B,B,A,C,B,C,A,A,A
INST003,12,5,A,A,A,C,B,C,B,A,C,A,A,C,B,C,B,B,B,C,B,A,C,B,D,C,C,A,D,C,B,A,D,A,B,A,A,A,C,D,B,A
INST003,17,5,A,D,B,A,D,C,A,C,D,A,C,B,B,A,D,C,D,D,C,D,C,B,A,A,C,D,D,D,C,A,D,B,A,D,C,A,D,A,A,C
INST003,22,5,A,D,B,A,D,C,D,D,B,C,C,A,C,0,B,D,D,0,D,0,C,C,B,A,C,C,D,D,A,A,D,C,0,D,A,D,D,0,B,B
INST003,27,5,A,B,B,C,B,C,D,D,C,C,C,C,C,A,B,C,D,A,A,A,C,D,A,A,C,C,A,B,B,A,B,C,B,A,C,D,D,A,A,B
INST003,32,5,B,D,D,C,D,C,D,A,B,A,C,C,C,A,B,B,B,C,D,A,C,D,C,A,B,D,C,B,A,A,C,B,A,A,C,D,C,A,A,A
INST003,37,5,C,B,A,B,B,C,B,D,A,C,C,C,B,C,D,B,D,D,D,A,C,D,B,A,C,A,D,A,A,D,D,B,B,C,C,A,C,A,A,A
INST003,42,5,A,D,A,A,B,C,A,D,B,C,C,C,B,A,B,C,D,D,B,B,A,B,A,A,C,D,D,D,A,D,A,B,B,C,D,A,C,D,A,B
INST003,47,5,A,B,B,A,C,C,A,D,C,A,C,C,B,A,A,C,D,D,D,D,C,C,B,A,A,B,D,D,C,D,B,C,D,C,0,D,D,A,C,C
INST003,52,5,A,B,A,C,C,C,B,B,B,C,A,B,D,D,D,B,A,C,C,B,D,B,C,A,C,D,B,D,C,B,C,A,C,D,C,A,A,D,A,D
INST003,57,5,A,B,A,C,D,C,B,D,C,B,D,B,B,A,B,C,D,A,C,D,C,A,D,B,C,C,D,D,A,D,B,C,B,C,D,D,D,D,A,C
INST003,62,5,A,B,B,D,B,C,B,D,B,A,C,B,B,D,B,C,A,D,D,C,C,B,A,A,B,D,D,D,B,C,D,B,D,C,A,B,D,D,A,A
INST003,67,5,A,A,A,A,B,C,D,B,B,D,C,C,B,C,B,C,D,B,D,C,C,A,A,B,C,A,B,D,A,B,D,C,D,B,D,A,A,A,A,A
INST003,72,5,A,D,A,B,D,0,A,D,B,C,C,C,C,0,B,A,B,D,B,A,C,A,B,A,C,C,A,D,C,0,A,A,D,D,C,D,D,D,A,C
INST003,77,5,A,D,A,C,D,C,A,C,B,B,C,A,B,C,B,C,D,C,D,D,D,C,B,A,B,C,A,D,C,D,D,C,B,B,C,D,D,A,A,B
INST003,82,5,A,D,D,A,A,C,D,D,B,B,C,C,B,C,B,C,D,C,D,D,C,A,A,A,C,D,B,B,C,D,A,B,C,D,A,D,D,A,A,C
INST003,87,5,A,D,A,C,D,C,D,C,C,C,C,B,B,A,B,C,D,D,D,A,C,B,B,B,C,D,A,D,C,C,B,C,A,C,A,D,D,D,A,A
INST003,92,5,A,A,A,A,D,B,C,B,D,D,C,A,C,A,B,C,D,D,D,C,D,D,B,0,C,D,A,C,0,C,B,D,C,0,0,C,A,A,A,D
INST003,97,5,D,D,A,A,B,D,B,A,B,C,A,A,B,D,B,B,D,C,B,A,C,B,B,A,A,B,B,D,C,A,C,B,A,A,B,D,A,A,B,B
INST003,126,5,D,A,A,A,B,B,D,C,D,A,C,B,B,B,A,C,D,D,C,A,C,D,D,A,C,C,D,B,C,B,B,C,B,D,C,D,D,D,C,C
INST003,128,5,A,B,D,A,A,C,A,A,C,B,C,C,C,A,B,C,B,A,D,B,C,D,B,A,D,B,A,D,C,0,B,A,A,B,A,D,D,A,A,B
INST003,129,5,A,D,A,A,A,C,D,B,D,A,B,A,A,A,B,A,D,A,C,C,C,A,B,B,B,D,A,D,B,C,D,A,C,A,D,A,D,A,A,B
INST003,137,5,A,B,C,B,D,C,A,D,B,B,D,C,B,A,B,C,D,D,D,C,C,D,D,A,B,B,C,C,A,C,D,C,C,B,C,A,A,D,C,B
INST003,138,5,D,D,B,B,B,C,A,D,B,0,A,C,C,C,B,B,D,0,0,0,C,B,C,A,B,D,C,D,C,D,B,C,C,A,0,D,A,A,C,B
INST003,139,5,A,D,A,C,A,C,A,D,A,C,C,B,D,C,C,C,A,D,B,C,C,A,B,A,B,D,C,B,C,D,D,C,D,D,A,D,D,D,D,C
INST003,142,5,A,B,A,B,D,C,A,B,D,B,C,C,B,B,B,A,D,D,D,C,C,C,C,A,C,C,D,D,D,C,D,C,D,D,B,B,D,D,A,B
INST003,149,5,C,D,C,A,D,C,A,D,A,B,C,B,C,C,B,A,A,D,D,D,C,B,B,D,D,C,B,D,A,A,D,C,B,A,D,D,D,A,A,A
INST005,2,5,A,D,C,C,B,C,B,D,B,B,C,C,D,C,B,C,D,D,0,A,C,D,A,A,C,D,D,D,C,0,D,C,B,0,A,A,0,D,A,B
INST005,7,5,A,D,C,C,B,C,B,D,B,A,C,C,B,C,B,C,D,D,A,A,C,D,A,A,C,D,D,A,C,0,A,C,B,A,C,D,B,D,A,B
INST005,12,5,A,D,C,C,C,C,C,D,B,D,C,C,A,C,0,B,D,C,D,A,D,C,B,A,C,C,D,D,C,B,A,C,B,C,B,D,D,D,A,B
INST005,17,5,A,A,0,A,B,C,A,D,0,B,C,C,C,C,B,C,D,D,0,C,C,A,B,A,C,D,D,B,B,D,B,B,C,C,A,D,D,0,C,B
INST005,22,5,A,A,A,C,B,C,A,D,D,B,C,C,B,C,D,A,C,D,D,C,C,A,B,C,C,D,A,D,C,D,A,0,B,C,A,D,D,D,D,D
